lugar|titulo|url_estancia|valoracion_clientes|n_valoraciones|tipo|estrellas|fecha_entrada|fecha_salida|n_adultos|n_habitaciones|n_menores
Córdoba|Limehome Cordoba Calle Pozanco - City Center|https://www.booking.com/hotel/es/los-patios-de-san-agustin.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|1678|NA|NA|2026-09-16|2026-09-19|2|1|0
Córdoba|BHost - Regina VI|https://www.booking.com/hotel/es/bhost-regina-vi.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,2|112|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Guesthouse Jazmines Mozarabe|https://www.booking.com/hotel/es/maison-calme-gymnase-salle-bain-terrasse-prives.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,3|183|NA|NA|2026-09-16|2026-09-19|2|1|0
Córdoba|Olivia|https://www.booking.com/hotel/es/olivia-cordoba.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,8|94|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamentos Casa el Gorras|https://www.booking.com/hotel/es/casa-el-gorras.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,1|576|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Casa con piscina de agua salada Villa Pepucho 1|https://www.booking.com/hotel/es/villa-pepucho-i.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,9|38|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|New and beautiful loft next to wonders of Cordoba|https://www.booking.com/hotel/es/nuevo-y-acogedor-loft-junto-al-casco-historico.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,5|44|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Califa SuitesGP 5|https://www.booking.com/hotel/es/mezquitasuites-gp-loft-5.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|99|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|HOTEL DON RAMIRO|https://www.booking.com/hotel/es/don-ramiro-montilla1.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,8|485|Hotel|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Los Almendros - Free Parking|https://www.booking.com/hotel/es/nuevo-los-almendros-complejo-turistico-301.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,4|1555|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|El Cordobes|https://www.booking.com/hotel/es/el-cordobes.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,6|58|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Hotel Conde de Cárdenas|https://www.booking.com/hotel/es/asolter.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|738|Hotel|2|2026-09-16|2026-09-19|2|1|0
Córdoba|Hotel Riviera|https://www.booking.com/hotel/es/riviera.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,9|1666|Hotel|2|2026-09-16|2026-09-19|2|1|0
Córdoba|Caserio de Iznájar|https://www.booking.com/hotel/es/caserio-de-iznajar.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,6|1196|Hotel|2|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamentos Almogavares Las Rosas|https://www.booking.com/hotel/es/las-rosas-apartamentos.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|4|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Paradise Home|https://www.booking.com/hotel/es/paradise-home-cordoba.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|17|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|La Corte de Isabel|https://www.booking.com/hotel/es/la-corte-de-isabel.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|11|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamento Flor de Córdoba|https://www.booking.com/hotel/es/apartamento-flor-de-cordoba.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|79|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|"Ctro de Naturaleza Cañada Verde ""Descubre la Magia de El Bosque Encantado de Córdoba"""|https://www.booking.com/hotel/es/centro-de-naturaleza-canada-verde.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,8|153|Hotel|1|2026-09-16|2026-09-19|2|1|0
Córdoba|Hotel Sierra de Araceli Lucena|https://www.booking.com/hotel/es/sierra-de-araceli.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,6|454|Hotel|2|2026-09-16|2026-09-19|2|1|0
Córdoba|LOFT EN PATIO DE CASA TÍPICA DE PUEBLO|https://www.booking.com/hotel/es/loft-en-patio-de-casa-tipica-de-pueblo.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|29|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Hosteria de Rafi|https://www.booking.com/hotel/es/hostal-restaurante-rafi.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|488|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Loft con Encanto en Plaza Gonzalo de Ayora & Centro de Córdoba|https://www.booking.com/hotel/es/loft-con-encanto-en-plaza-gonzalo-de-ayora-amp-centro-de-cordoba.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,2|19|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|LANTIGUA CASA RURAL|https://www.booking.com/hotel/es/lantigua-casa-rural.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|348|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamento Obispo Fitero|https://www.booking.com/hotel/es/apartamento-obispo-fitero.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,2|224|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Camping Carlos III|https://www.booking.com/hotel/es/camping-carlos-iii.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|1268|Hotel|2|2026-09-16|2026-09-19|2|1|0
Córdoba|Estación Norte y Sur FAMORCAS|https://www.booking.com/hotel/es/apartamentos-carretera-estacion.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|16|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Calle Valenzuela 9 La Rambla|https://www.booking.com/hotel/es/calle-valenzuela-9-la-rambla.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,2|28|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamentos La Venta del Charco|https://www.booking.com/hotel/es/la-venta-del-charco.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|45|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Hotel Los Usías|https://www.booking.com/hotel/es/los-usias.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|320|Hotel|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Casa Rural DonLope|https://www.booking.com/hotel/es/casa-rural-don-lope.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,7|144|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|Fuentepiedra Casa Rural Categoría Superior|https://www.booking.com/hotel/es/b-amp-b-fuentepiedra-casa-rural.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|238|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Córdoba|BHost - La Sacristía 2|https://www.booking.com/hotel/es/bhost-la-sacristia-2.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,4|78|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Large 1 bed apartment in the beautiful countryside|https://www.booking.com/hotel/es/large-1-bed-apartment-in-the-beautiful-countryside.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|29|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Apartamento Azahar de Córdoba|https://www.booking.com/hotel/es/apartamento-azahar-de-cordoba.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|34|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Córdoba|Belmonte Rooms|https://www.booking.com/hotel/es/belmonte-rooms.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|423|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
