lugar|titulo|url_estancia|valoracion_clientes|n_valoraciones|tipo|estrellas|fecha_entrada|fecha_salida|n_adultos|n_habitaciones|n_menores
Rota|Apartamento Bahía de la Luz|https://www.booking.com/hotel/es/apartamento-bahia-de-la-luz.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|5|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Arrecife Home by Staycare|https://www.booking.com/hotel/es/arrecife-home-by-staycare-rota.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,7|4|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Los 3 hermanos by Staycare|https://www.booking.com/hotel/es/los-3-hermanos-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,7|12|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Costa Ballena - El Paraíso|https://www.booking.com/hotel/es/costa-ballena-el-paraiso-rota-costa-ballena.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|13|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|El rincon de candor by staycare|https://www.booking.com/hotel/es/el-rincon-de-candor-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|4|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Golden Hour Grupo AC Gestión|https://www.booking.com/hotel/es/beautiful-holiday-home-2-min-from-the-beach.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|40|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Atico castelar by Staycare|https://www.booking.com/hotel/es/atico-castelar-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|9|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Esperanza free parking by Staycare|https://www.booking.com/hotel/es/esperanza-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,2|13|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Apartamento con vistas al mar|https://www.booking.com/hotel/es/apartamento-con-vistas-al-mar-rota.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|9|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Pinar del Mar by Staycare|https://www.booking.com/hotel/es/pinar-del-mar-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,5|8|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Piso en la Costilla-Rota|https://www.booking.com/hotel/es/piso-en-la-costilla-rota.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|50|NA|NA|2026-09-16|2026-09-19|2|1|0
Rota|Calvario 53 by 7Escalones|https://www.booking.com/hotel/es/calvario-53-by-7escalones.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|25|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Brisa marina free parking by Staycare|https://www.booking.com/hotel/es/brisa-marina-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|18|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|V Centenario free parking by Staycare|https://www.booking.com/hotel/es/v-centenario-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,6|7|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Isla Candor free parking by Staycare|https://www.booking.com/hotel/es/isla-candor-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,2|8|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Ático Costa Ballena - Cádiz|https://www.booking.com/hotel/es/atico-costa-ballena-cadiz.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,2|21|NA|NA|2026-09-16|2026-09-19|2|1|0
Rota|Novo home by staycare|https://www.booking.com/hotel/es/novo-home-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|NA|NA|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Budha Candor free parking by Staycare|https://www.booking.com/hotel/es/budha-candor-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,5|11|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Dúplex El Lago free parking by staycare|https://www.booking.com/hotel/es/duplex-el-lago-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,2|4|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Apartamento Empul Rota Príncipe|https://www.booking.com/hotel/es/aparrtamento-empul-rota-principe.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|3|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Villa Sol Sal free parking by Staycare|https://www.booking.com/hotel/es/villa-sol-sal-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|1,0|1|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Mi sueño free parking by staycare|https://www.booking.com/hotel/es/mi-sueno-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,4|11|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
