lugar|titulo|url_estancia|valoracion_clientes|n_valoraciones|tipo|estrellas|fecha_entrada|fecha_salida|n_adultos|n_habitaciones|n_menores
Huelva|Ocean Suites A2|https://www.booking.com/hotel/es/ocean-suites-a2.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|3|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Charming apartment with mountain view in Jabuguillo, 70 m²|https://www.booking.com/hotel/es/holiday-home-placilla.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|NA|NA|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Josefa House|https://www.booking.com/hotel/es/josefa-house-huelva12345678910111213141516.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|460|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|El Rompido|https://www.booking.com/hotel/es/single-room-amp-private-bathroom-el-rompido.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,5|19|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Barceló Punta Umbría Mar|https://www.booking.com/hotel/es/barcelo-punta-umbria.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|1744|Hotel|4|2026-09-16|2026-09-19|2|1|0
Huelva|Meliá Isla Canela|https://www.booking.com/hotel/es/melia-isla-canela.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|876|Hotel|4|2026-09-16|2026-09-19|2|1|0
Huelva|Villa Mar Rompido|https://www.booking.com/hotel/es/villa-mar-el-rompido.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|63|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Pinares de Lepe|https://www.booking.com/hotel/es/pinares-de-lepe-huelva.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,7|23|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|ATICO CLARA MIRANDO AL MAR|https://www.booking.com/hotel/es/atico-clara-mirando-al-mar.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|17|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Villa in Isla Cristina near Santana Beach|https://www.booking.com/hotel/es/blissful-holiday-home-in-isla-cristina-with-private-swimming-pool.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,6|10|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Playacartaya|https://www.booking.com/hotel/es/spa-playacartaya.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,2|562|Hotel|4|2026-09-16|2026-09-19|2|1|0
Huelva|Apartamento con vistas al mar|https://www.booking.com/hotel/es/apartamento-con-vistas-al-mar-punta-umbraa.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|27|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Vivienda Turistica Play Puntamar Punta Umbria|https://www.booking.com/hotel/es/vivienda-turistica-playa-puntamar-punta-umbria.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|46|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Apartamento frente al mar con vistas al Océano Atlántico|https://www.booking.com/hotel/es/apartamento-frente-al-mar-con-vistas-al-oceano-atlantico.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,8|9|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Playacanela|https://www.booking.com/hotel/es/playacanela.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,7|340|Hotel|4|2026-09-16|2026-09-19|2|1|0
Huelva|Apartamentos Casa Tuli A, ALJARAQUE|https://www.booking.com/hotel/es/apartamentos-casa-tuli-aljaraque.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,2|25|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Aracenilla 7|https://www.booking.com/hotel/es/aracenilla-7.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,2|41|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Villa Antonia|https://www.booking.com/hotel/es/villa-antonia-gibraleon.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|38|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Villa josara|https://www.booking.com/hotel/es/villa-josara.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,1|9|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|El Faro, Playa Punta del Moral - By AC REAL|https://www.booking.com/hotel/es/el-faro-playa-punta-del-moral-by-ac-real.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|4|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|El Zarzo de Nemesio, alberca, barbacoa 2 Hab 4 Pers más 2 Max|https://www.booking.com/hotel/es/el-zarzo-de-nemesio.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|51|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Antonio|https://www.booking.com/hotel/es/casa-antonio-el-repilado.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|18|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
